,full,long,lat,order,hole,piece,group,fips,abbr,V2,State,Median_IBU,l_state
6853,Michigan,1151973.177,271385.6129,6730,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6854,Michigan,1164217.512,276870.5871,6731,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6855,Michigan,1170154.477,274504.4714,6732,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6869,Michigan,1179081.904,274381.7288,6733,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6870,Michigan,1180876.561,277723.4713,6734,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6871,Michigan,1183235.141,282117.9173,6735,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6872,Michigan,1192926.629,283098.1478,6736,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6873,Michigan,1199306.523,289741.196,6737,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6861,Michigan,1205457.885,288436.612,6738,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6862,Michigan,1205978.469,283130.741,6739,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6863,Michigan,1207104.605,272197.8919,6740,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6864,Michigan,1212743.512,260146.4106,6741,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6865,Michigan,1212306.524,258317.5686,6742,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6866,Michigan,1213273.529,250862.3733,6743,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6867,Michigan,1220855.819,247552.5187,6744,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6868,Michigan,1225917.179,242867.4389,6745,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6874,Michigan,1233697.017,239949.0742,6746,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6559,Michigan,1237207.642,248248.5456,6747,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6560,Michigan,1244592.529,248912.9798,6748,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6561,Michigan,1253944.321,249601.7888,6749,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6562,Michigan,1264954.744,241177.3226,6750,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6563,Michigan,1263284.395,231975.4594,6751,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6564,Michigan,1259073.729,230787.5161,6752,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6565,Michigan,1252782.785,232853.6505,6753,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6566,Michigan,1242155.845,229763.4855,6754,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6567,Michigan,1233253.644,231140.0119,6755,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6568,Michigan,1220380.974,229124.9234,6756,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6569,Michigan,1217840.979,228281.4959,6757,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6570,Michigan,1207513.188,224865.1792,6758,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6571,Michigan,1198866.192,220404.0048,6759,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6572,Michigan,1190025.679,223877.4184,6760,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6573,Michigan,1184096.014,219295.4564,6761,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6574,Michigan,1179087.421,218696.445,6762,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6575,Michigan,1172373.667,212393.561,6763,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6576,Michigan,1175697.781,206396.0807,6764,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6577,Michigan,1168945.794,206236.5164,6765,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6578,Michigan,1157997.73,212326.3992,6766,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6579,Michigan,1149914.849,219368.233,6767,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6580,Michigan,1137778.419,222148.0446,6768,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6581,Michigan,1128831.281,222186.7998,6769,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6582,Michigan,1119812.219,222362.4871,6770,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6583,Michigan,1107812.633,219880.9685,6771,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6584,Michigan,1101578.17,207868.9297,6772,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6585,Michigan,1098362.055,204618.0683,6773,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6586,Michigan,1089387.738,205266.4435,6774,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6587,Michigan,1085826.546,200944.1456,6775,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6588,Michigan,1082740.74,197206.3629,6776,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6589,Michigan,1069841.184,200129.1375,6777,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6590,Michigan,1054658.515,194851.5852,6778,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6591,Michigan,1051297.267,182055.2378,6779,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6592,Michigan,1045786.871,172792.6242,6780,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6593,Michigan,1044441.425,171381.4213,6781,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6594,Michigan,1039007.966,165692.9071,6782,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6595,Michigan,1034861.15,155089.8094,6783,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6596,Michigan,1034785.859,146193.0138,6784,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6597,Michigan,1027748.492,152807.7812,6785,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6598,Michigan,1026826.956,161698.4749,6786,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6599,Michigan,1030475.29,167028.3104,6787,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6600,Michigan,1019423.814,174092.0216,6788,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6601,Michigan,1016055.748,163460.4275,6789,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6602,Michigan,1007363.763,156429.288,6790,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6603,Michigan,998426.0006,160173.5485,6791,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6604,Michigan,991658.7055,152640.1449,6792,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6605,Michigan,987411.2486,139343.7924,6793,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6606,Michigan,985557.1568,133568.8589,6794,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6607,Michigan,982425.4348,122470.9697,6795,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6608,Michigan,975951.4465,106276.2708,6796,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6609,Michigan,970893.1117,96256.50127,6797,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6610,Michigan,969349.0338,85145.03389,6798,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6611,Michigan,964676.0638,85674.5651,6799,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6612,Michigan,960306.0955,89982.78322,6800,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6613,Michigan,955909.7814,94556.86419,6801,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6614,Michigan,957438.623,100226.3613,6802,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6615,Michigan,959631.9515,108590.4244,6803,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6616,Michigan,959518.5813,114484.6698,6804,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6617,Michigan,955459.0496,115559.6021,6805,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6618,Michigan,952545.1515,111863.9489,6806,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6619,Michigan,948753.8018,111122.7049,6807,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6620,Michigan,943908.5703,110318.6068,6808,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6621,Michigan,943751.617,114815.8354,6809,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6622,Michigan,943620.6231,120556.0665,6810,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6623,Michigan,946337.7181,124236.9266,6811,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6624,Michigan,945591.9334,129936.4457,6812,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6625,Michigan,946044.3617,135671.7424,6813,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6626,Michigan,946203.9199,139565.25,6814,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6627,Michigan,941859.8229,143865.3857,6815,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6628,Michigan,944855.8084,146660.9488,6816,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6629,Michigan,942513.2456,149644.0938,6817,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6630,Michigan,940048.9905,151433.2229,6818,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6631,Michigan,935932.3668,154426.0861,6819,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6632,Michigan,929112.1111,154428.7423,6820,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6633,Michigan,926379.1442,157559.2055,6821,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6634,Michigan,922567.5187,155534.1605,6822,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6635,Michigan,921877.5511,155704.5882,6823,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6636,Michigan,917939.2477,156679.0235,6824,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6637,Michigan,915304.1742,158862.9624,6825,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6638,Michigan,919086.1748,165502.6415,6826,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6639,Michigan,915156.8248,170171.3064,6827,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6640,Michigan,915031.6797,170220.3206,6828,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6641,Michigan,909967.1008,172206.6273,6829,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6642,Michigan,904498.1924,173187.1212,6830,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6643,Michigan,899735.2429,172079.9747,6831,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6644,Michigan,893823.8574,174853.671,6832,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6645,Michigan,891752.9421,173204.4419,6833,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6646,Michigan,882187.2937,176454.903,6834,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6647,Michigan,877154.8202,175092.6608,6835,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6648,Michigan,876077.6807,172179.6103,6836,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6649,Michigan,872688.4854,171546.1589,6837,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6650,Michigan,870676.6722,173990.7735,6838,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6651,Michigan,870349.3613,174048.7918,6839,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6652,Michigan,865818.9611,174853.7334,6840,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6653,Michigan,860419.4941,173453.0557,6841,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6654,Michigan,850425.4098,177742.6427,6842,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6655,Michigan,845595.651,179823.3865,6843,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6656,Michigan,837305.9244,183406.5534,6844,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6657,Michigan,794115.7879,189491.458,6845,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6658,Michigan,771196.4572,192862.7078,6846,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6659,Michigan,756127.0267,195128.0077,6847,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6660,Michigan,752107.4994,204018.9913,6848,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6661,Michigan,746721.1927,212275.3035,6849,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6662,Michigan,741091.7616,213708.8423,6850,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6663,Michigan,737124.7426,217090.8717,6851,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6664,Michigan,733194.3185,214415.7374,6852,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6665,Michigan,730416.4094,217720.1981,6853,FALSE,2,26.2,26,MI,MI, MI,35,michigan
6666,Michigan,800606.4052,377413.4143,6854,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6667,Michigan,803300.3859,380812.3247,6855,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6668,Michigan,814249.2389,388785.9314,6856,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6669,Michigan,819517.3867,392564.11,6857,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6670,Michigan,822745.6249,394724.1212,6858,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6671,Michigan,828094.1608,397979.641,6859,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6672,Michigan,833826.2824,403847.6254,6860,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6673,Michigan,840137.2787,409973.6495,6861,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6674,Michigan,845921.6793,413801.8363,6862,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6675,Michigan,854253.701,419043.0655,6863,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6676,Michigan,854816.2746,414182.2416,6864,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6677,Michigan,846859.9447,405742.2305,6865,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6678,Michigan,845751.0133,398673.3198,6866,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6679,Michigan,836248.8536,392173.444,6867,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6680,Michigan,826843.417,387485.4621,6868,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6681,Michigan,824474.6868,379879.2986,6869,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6682,Michigan,814455.4412,373428.9654,6870,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6683,Michigan,806588.468,368777.6239,6871,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6684,Michigan,802932.5556,371227.8923,6872,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6685,Michigan,798597.9726,373546.3469,6873,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6686,Michigan,800606.4052,377413.4143,6874,FALSE,3,26.3,26,MI,MI, MI,35,michigan
6878,Minnesota,202211.8025,448284.149,6875,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6875,Minnesota,223954.4279,449003.7484,6876,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6876,Minnesota,262274.681,450608.4554,6877,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6877,Minnesota,293618.5322,452109.6705,6878,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6882,Minnesota,339850.0867,454495.6965,6879,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6879,Minnesota,341384.9084,454587.8988,6880,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6880,Minnesota,353486.9987,455329.2261,6881,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6881,Minnesota,352214.3282,475966.4396,6882,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6896,Minnesota,351340.2489,489769.3944,6883,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6897,Minnesota,350814.2435,498098.3425,6884,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6898,Minnesota,357896.352,495061.428,6885,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6899,Minnesota,362807.073,497121.2215,6886,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6900,Minnesota,365468.303,497265.632,6887,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6901,Minnesota,371055.1759,493670.4607,6888,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6902,Minnesota,375647.5173,492608.802,6889,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6903,Minnesota,377823.8297,480862.6926,6890,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6904,Minnesota,380166.7934,471067.6451,6891,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6905,Minnesota,382101.4371,468383.8259,6892,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6906,Minnesota,385135.2056,457467.1019,6893,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6907,Minnesota,388635.3688,444766.5986,6894,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6908,Minnesota,388780.128,439893.9225,6895,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6909,Minnesota,388537.6046,434220.0187,6896,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6910,Minnesota,394443.8645,428823.9037,6897,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6911,Minnesota,402794.343,425269.1919,6898,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6912,Minnesota,407411.4991,424757.9457,6899,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6913,Minnesota,408569.084,425441.8537,6900,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6914,Minnesota,411486.2577,427167.1013,6901,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6915,Minnesota,419374.8924,426983.1642,6902,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6916,Minnesota,421795.9012,424733.6009,6903,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6917,Minnesota,422092.1335,421723.1523,6904,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6918,Minnesota,433841.2618,421173.2359,6905,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6919,Minnesota,445979.9424,420699.227,6906,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6920,Minnesota,452075.8721,420964.4129,6907,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6921,Minnesota,455438.9728,414632.8018,6908,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6922,Minnesota,455100.9037,409720.9971,6909,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6883,Minnesota,465513.1083,409400.5525,6910,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6884,Minnesota,473654.1059,411459.8686,6911,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6885,Minnesota,480434.4266,413884.1644,6912,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6886,Minnesota,480236.2533,419016.3102,6913,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6887,Minnesota,486934.786,421054.7652,6914,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6888,Minnesota,488459.7012,423586.0552,6915,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6889,Minnesota,498563.1358,426210.74,6916,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6890,Minnesota,503490.4515,424674.4955,6917,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6891,Minnesota,507421.4447,425226.2011,6918,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6892,Minnesota,517149.1495,426603.2515,6919,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6893,Minnesota,521925.73,422943.2129,6920,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6894,Minnesota,534704.4933,417885.6323,6921,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6895,Minnesota,541489.0133,418911.0359,6922,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7099,Minnesota,542134.2043,415102.2731,6923,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7100,Minnesota,540664.3575,410347.1731,6924,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7101,Minnesota,546918.4757,408013.1019,6925,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7102,Minnesota,551295.1639,409260.3517,6926,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7103,Minnesota,555962.449,405889.4686,6927,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7104,Minnesota,555634.3591,398887.3096,6928,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7105,Minnesota,560190.5706,393019.2447,6929,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7106,Minnesota,564477.2107,385023.5615,6930,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7107,Minnesota,568271.3939,387653.8919,6931,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7108,Minnesota,569256.7362,391952.0222,6932,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7109,Minnesota,568770.6352,397029.8327,6933,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7110,Minnesota,570864.0487,400696.5067,6934,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7111,Minnesota,578127.2129,402341.6572,6935,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7112,Minnesota,586028.3368,402671.8185,6936,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7113,Minnesota,590508.4053,398887.0692,6937,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7114,Minnesota,592774.5803,390888.0344,6938,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7115,Minnesota,599317.0976,390421.8172,6939,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7116,Minnesota,606770.8462,387615.1,6940,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7117,Minnesota,608019.3346,387146.1568,6941,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7118,Minnesota,612913.8671,387508.7858,6942,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7119,Minnesota,615521.6702,378850.5692,6943,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
6999,Minnesota,625470.0911,378660.7385,6944,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7000,Minnesota,627369.337,372705.9186,6945,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7001,Minnesota,632890.6477,374807.6888,6946,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7002,Minnesota,642368.9234,376153.2748,6947,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7003,Minnesota,648567.6872,378451.9773,6948,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7004,Minnesota,654788.8385,385456.8538,6949,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7005,Minnesota,663041.2618,391869.9101,6950,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7006,Minnesota,663248.4199,392018.7728,6951,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7007,Minnesota,671888.8641,398241.4808,6952,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7008,Minnesota,676451.786,399465.234,6953,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7009,Minnesota,680210.7114,392531.4328,6954,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7010,Minnesota,683019.9647,386624.8736,6955,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7011,Minnesota,688687.8924,384346.9149,6956,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7012,Minnesota,698463.5989,388484.2533,6957,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7013,Minnesota,705687.0603,387492.1578,6958,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7014,Minnesota,717038.0198,388610.5946,6959,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7015,Minnesota,730242.1479,391174.0173,6960,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7016,Minnesota,738428.9373,389442.7349,6961,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7017,Minnesota,743523.6295,382537.0928,6962,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7018,Minnesota,751717.5141,380159.4994,6963,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7019,Minnesota,759986.2505,384976.3497,6964,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7020,Minnesota,769306.0469,384862.5537,6965,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7021,Minnesota,779262.4412,386512.9157,6966,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7022,Minnesota,775009.8781,381491.9446,6967,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7023,Minnesota,767577.3788,377862.3866,6968,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7024,Minnesota,762388.5995,373477.7401,6969,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7025,Minnesota,758646.2423,369981.9923,6970,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7026,Minnesota,749459.6639,365517.9063,6971,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7027,Minnesota,746166.9694,361558.8611,6972,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7028,Minnesota,739214.4446,358506.1848,6973,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7029,Minnesota,731120.4893,353799.0959,6974,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7030,Minnesota,721398.4628,349873.077,6975,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7031,Minnesota,714393.9135,346935.314,6976,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7032,Minnesota,706245.5218,342359.3483,6977,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7033,Minnesota,698650.6585,336203.7552,6978,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7034,Minnesota,692525.1209,331917.7776,6979,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7035,Minnesota,683558.8914,323321.1521,6980,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7036,Minnesota,673196.9848,311839.5846,6981,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7037,Minnesota,673196.9374,311839.525,6982,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7038,Minnesota,665003.4635,301567.1638,6983,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7039,Minnesota,657627.8979,289307.9051,6984,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7040,Minnesota,649420.1121,278111.7282,6985,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7041,Minnesota,644751.1,272219.4268,6986,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7042,Minnesota,636557.632,265835.4952,6987,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7043,Minnesota,631983.3929,258254.5866,6988,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7044,Minnesota,625522.8312,252698.0388,6989,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7045,Minnesota,621696.7658,247818.911,6990,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7046,Minnesota,620831.3604,246716.9035,6991,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7047,Minnesota,613797.3437,241245.3683,6992,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7048,Minnesota,606367.3675,234063.862,6993,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
7049,Minnesota,603017.1247,230408.9899,6994,FALSE,1,27.1,27,MN,MN, MN,44.5,minnesota
